"","X","Y"
"8815","ENSG00000149308","NPAT"
"8816","ENSG00000149311","ATM"
"8817","ENSG00000166323","C11orf65"
"8818","ENSG00000178202","POGLUT3"
"8819","ENSG00000110723","EXPH5"
"8820","ENSG00000178105","DDX10"
"8821","ENSG00000255028",""
"8822","ENSG00000149289","ZC3H12C"
"8823","ENSG00000137710","RDX"
"8824","ENSG00000137714","FDX1"
"8825","ENSG00000137727","ARHGAP20"
"8826","ENSG00000204381","LAYN"
"8827","ENSG00000170145","SIK2"
"8828","ENSG00000137713","PPP2R1B"
"8829","ENSG00000086848","ALG9"
"8830","ENSG00000255561","FDXACB1"
"8831","ENSG00000137720","C11orf1"
"8832","ENSG00000150764","DIXDC1"
"8833","ENSG00000150768","DLAT"
"8834","ENSG00000230911","PPIHP1"
"8835","ENSG00000150773","PIH1D2"
"8836","ENSG00000150776","NKAPD1"
"8837","ENSG00000150779","TIMM8B"
"8838","ENSG00000204370","SDHD"
"8839","ENSG00000150782","IL18"
"8840","ENSG00000197580","BCO2"
"8841","ENSG00000150787","PTS"
"8842","ENSG00000250303","LINC02762"
"8843","ENSG00000149292","TTC12"
"8844","ENSG00000270179",""
"8845","ENSG00000166682","TMPRSS5"
"8846","ENSG00000086827","ZW10"
"8847","ENSG00000048028","USP28"
"8848","ENSG00000255710",""
"8849","ENSG00000166741","NNMT"
"8850","ENSG00000180425","C11orf71"
"8851","ENSG00000076053","RBM7"
"8852","ENSG00000076043","REXO2"
"8853","ENSG00000182985","CADM1"
"8854","ENSG00000137656","BUD13"
"8855","ENSG00000109917","ZPR1"
"8856","ENSG00000160584","SIK3"
"8857","ENSG00000168092","PAFAH1B2"
"8858","ENSG00000149577","SIDT2"
"8859","ENSG00000149591","TAGLN"
"8860","ENSG00000160613","PCSK7"
"8861","ENSG00000167257","RNF214"
"8862","ENSG00000186318","BACE1"
"8863","ENSG00000278768","BACE1-AS"
"8864","ENSG00000110274","CEP164"
"8865","ENSG00000160588","MPZL3"
"8866","ENSG00000149573","MPZL2"
"8867","ENSG00000110344","UBE4A"
"8868","ENSG00000167283","ATP5MG"
"8869","ENSG00000118058","KMT2A"
"8870","ENSG00000149582","TMEM25"
"8871","ENSG00000118096","IFT46"
"8872","ENSG00000095139","ARCN1"
"8873","ENSG00000019144","PHLDB1"
"8874","ENSG00000255176",""
"8875","ENSG00000110367","DDX6"
"8876","ENSG00000278376",""
"8877","ENSG00000186174","BCL9L"
"8878","ENSG00000255121","CCDC84-DT"
"8879","ENSG00000186166","CCDC84"
"8880","ENSG00000240970","RPL23AP64"
"8881","ENSG00000254428",""
"8882","ENSG00000254909",""
"8883","ENSG00000118181","RPS25"
"8884","ENSG00000196655","TRAPPC4"
"8885","ENSG00000137700","SLC37A4"
"8886","ENSG00000149428","HYOU1"
"8887","ENSG00000160695","VPS11"
"8888","ENSG00000256269","HMBS"
"8889","ENSG00000188486","H2AFX"
"8890","ENSG00000172269","DPAGT1"
"8891","ENSG00000172375","C2CD2L"
"8892","ENSG00000172273","HINFP"
"8893","ENSG00000172350","ABCG4"
"8894","ENSG00000160703","NLRX1"
"8895","ENSG00000248712","CCDC153"
"8896","ENSG00000110395","CBL"
"8897","ENSG00000076706","MCAM"
"8898","ENSG00000173456","RNF26"
"8899","ENSG00000245248","USP2-AS1"
"8900","ENSG00000110400","NECTIN1"
"8901","ENSG00000137699","TRIM29"
"8902","ENSG00000184232","OAF"
"8903","ENSG00000181264","TLCD5"
"8904","ENSG00000196914","ARHGEF12"
"8905","ENSG00000149403","GRIK4"
"8906","ENSG00000154114","TBCEL"
"8907","ENSG00000109927","TECTA"
"8908","ENSG00000109929","SC5D"
"8909","ENSG00000137642","SORL1"
"8910","ENSG00000255248","MIR100HG"
"8911",NA,NA
"8912","ENSG00000154127","UBASH3B"
"8913","ENSG00000109943","CRTAM"
"8914","ENSG00000109944","JHY"
"8915","ENSG00000254944","ATP5PBP5"
"8916","ENSG00000109971","HSPA8"
"8917","ENSG00000200879","SNORD14E"
"8918","ENSG00000166250","CLMP"
"8919","ENSG00000023171","GRAMD1B"
"8920","ENSG00000166261","ZNF202"
"8921","ENSG00000110002","VWA5A"
"8922","ENSG00000154144","TBRG1"
"8923","ENSG00000110013","SIAE"
"8924","ENSG00000064199","SPA17"
"8925","ENSG00000154146","NRGN"
"8926","ENSG00000019102","VSIG2"
"8927","ENSG00000149564","ESAM"
"8928","ENSG00000250073",""
"8929","ENSG00000120458","MSANTD2"
"8930","ENSG00000279342",""
"8931","ENSG00000254509",""
"8932","ENSG00000245498",""
"8933","ENSG00000154134","ROBO3"
"8934","ENSG00000154133","ROBO4"
"8935","ENSG00000149548","CCDC15"
"8936","ENSG00000134955","SLC37A2"
"8937","ENSG00000150433","TMEM218"
"8938","ENSG00000149547","EI24"
"8939","ENSG00000134910","STT3A"
"8940","ENSG00000149554","CHEK1"
"8941","ENSG00000134940","ACRV1"
"8942","ENSG00000198331","HYLS1"
"8943","ENSG00000110060","PUS3"
"8944","ENSG00000064309","CDON"
"8945","ENSG00000254759","NAP1L1P1"
"8946","ENSG00000165526","RPUSD4"
"8947","ENSG00000254694",""
"8948","ENSG00000197798","FAM118B"
"8949","ENSG00000182934","SRPRA"
"8950","ENSG00000110074","FOXRED1"
"8951","ENSG00000150455","TIRAP"
"8952","ENSG00000255062",""
"8953","ENSG00000110063","DCPS"
"8954","ENSG00000280832","GSEC"
"8955","ENSG00000110080","ST3GAL4"
"8956","ENSG00000254612",""
"8957","ENSG00000273415","LINC02725"
"8958","ENSG00000134954","ETS1"
"8959","ENSG00000174370","C11orf45"
"8960","ENSG00000134909","ARHGAP32"
"8961","ENSG00000043039","BARX2"
"8962","ENSG00000151715","TMEM45B"
"8963","ENSG00000170322","NFRKB"
"8964","ENSG00000170325","PRDM10"
"8965","ENSG00000084234","APLP2"
"8966","ENSG00000149418","ST14"
"8967","ENSG00000196323","ZBTB44"
"8968","ENSG00000166106","ADAMTS15"
"8969","ENSG00000175728","C11orf44"
"8970","ENSG00000254842","LINC02551"
"8971","ENSG00000255455",""
"8972","ENSG00000120451","SNX19"
"8973","ENSG00000238117",""
"8974","ENSG00000166086","JAM3"
"8975","ENSG00000151503","NCAPD3"
"8976","ENSG00000151502","VPS26B"
"8977","ENSG00000151500","THYN1"
"8978","ENSG00000151498","ACAD8"
"8979","ENSG00000149328","GLB1L2"
"8980","ENSG00000015171","ZMYND11"
"8981","ENSG00000151240","DIP2C"
"8982","ENSG00000107929","LARP4B"
"8983","ENSG00000205740",""
"8984","ENSG00000107937","GTPBP4"
"8985","ENSG00000067064","IDI1"
"8986","ENSG00000047056","WDR37"
"8987","ENSG00000067057","PFKP"
"8988","ENSG00000107959","PITRM1"
"8989","ENSG00000237399","PITRM1-AS1"
"8990","ENSG00000067082","KLF6"
"8991","ENSG00000233117","LINC00702"
"8992","ENSG00000231298","MANCR"
"8993","ENSG00000225269","LINC00705"
"8994","ENSG00000165568","AKR1E2"
"8995","ENSG00000151632","AKR1C2"
"8996","ENSG00000187134","AKR1C1"
"8997","ENSG00000196139","AKR1C3"
"8998","ENSG00000215267","AKR1C7P"
"8999","ENSG00000173848","NET1"
"9000","ENSG00000242147","LINC02657"
"9001","ENSG00000231483","LINC02678"
"9002","ENSG00000196372","ASB13"
"9003","ENSG00000108021","TASOR2"
"9004","ENSG00000057608","GDI2"
"9005","ENSG00000134461","ANKRD16"
"9006","ENSG00000134452","FBH1"
"9007","ENSG00000232807",""
"9008","ENSG00000134470","IL15RA"
"9009","ENSG00000134453","RBM17"
"9010","ENSG00000170525","PFKFB3"
"9011","ENSG00000237943","PRKCQ-AS1"
"9012","ENSG00000223784","LINP1"
"9013","ENSG00000238266","LINC00707"
"9014","ENSG00000151655","ITIH2"
"9015","ENSG00000151657","KIN"
"9016","ENSG00000165629","ATP5F1C"
"9017","ENSG00000165632","TAF3"
"9018","ENSG00000107485","GATA3"
"9019","ENSG00000228997",""
"9020","ENSG00000225383","SFTA1P"
"9021","ENSG00000048740","CELF2"
"9022","ENSG00000148429","USP6NL"
"9023","ENSG00000134463","ECHDC3"
"9024","ENSG00000148426","PROSER2"
"9025","ENSG00000225778","PROSER2-AS1"
"9026","ENSG00000151461","UPF2"
"9027","ENSG00000181192","DHTKD1"
"9028","ENSG00000065665","SEC61A2"
"9029","ENSG00000165609","NUDT5"
"9030","ENSG00000151465","CDC123"
"9031","ENSG00000228302",""
"9032","ENSG00000183049","CAMK1D"
"9033","ENSG00000151468","CCDC3"
"9034","ENSG00000123240","OPTN"
"9035","ENSG00000065328","MCM10"
"9036","ENSG00000107537","PHYH"
"9037","ENSG00000086475","SEPHS1"
"9038","ENSG00000165626","BEND7"
"9039","ENSG00000165630","PRPF18"
"9040","ENSG00000239665",""
"9041","ENSG00000151474","FRMD4A"
"9042","ENSG00000065809","FAM107B"
"9043","ENSG00000187522","HSPA14"
"9044","ENSG00000272853",""
"9045","ENSG00000152455","SUV39H2"
"9046","ENSG00000152457","DCLRE1C"
"9047","ENSG00000197889","MEIG1"
"9048","ENSG00000176244","ACBD7"
"9049","ENSG00000176236","RPP38-DT"
"9050","ENSG00000152464","RPP38"
"9051","ENSG00000152465","NMT2"
"9052","ENSG00000148468","FAM171A1"
"9053","ENSG00000232739",""
"9054","ENSG00000148481","MINDY3"
"9055","ENSG00000165983","PTER"
"9056","ENSG00000165985","C1QL3"
"9057","ENSG00000148484","RSU1"
"9058","ENSG00000107611","CUBN"
"9059","ENSG00000107614","TRDMT1"
"9060","ENSG00000229124","VIM-AS1"
"9061","ENSG00000026025","VIM"
"9062","ENSG00000148488","ST8SIA6"
"9063","ENSG00000165996","HACD1"
"9064","ENSG00000260589","STAM-AS1"
"9065","ENSG00000136738","STAM"
"9066","ENSG00000148483","TMEM236"
"9067","ENSG00000165995","CACNB2"
"9068","ENSG00000240291",""
"9069","ENSG00000241058","NSUN6"
"9070","ENSG00000165997","ARL5B"
"9071","ENSG00000120594","PLXDC2"
"9072","ENSG00000078114","NEBL"
"9073","ENSG00000204682","MIR1915HG"
"9074","ENSG00000180592","SKIDA1"
"9075","ENSG00000078403","MLLT10"
"9076","ENSG00000136770","DNAJC1"
"9077","ENSG00000148444","COMMD3"
"9078","ENSG00000168283","BMI1"
"9079","ENSG00000150867","PIP4K2A"
"9080","ENSG00000148450","MSRB2"
"9081","ENSG00000229932","YWHAZP3"
"9082","ENSG00000165312","OTUD1"
"9083","ENSG00000120549","KIAA1217"
"9084","ENSG00000107863","ARHGAP21"
"9085","ENSG00000099256","PRTFDC1"
"9086","ENSG00000273107",""
"9087","ENSG00000185875","THNSL1"
"9088","ENSG00000151025","GPR158"
"9089","ENSG00000077420","APBB1IP"
"9090","ENSG00000148459","PDSS1"
"9091","ENSG00000136754","ABI1"
"9092",NA,NA
"9093","ENSG00000107890","ANKRD26"
"9094","ENSG00000136758","YME1L1"
"9095","ENSG00000120539","MASTL"
"9096","ENSG00000107897","ACBD5"
"9097","ENSG00000230445","LRRC37A6P"
"9098","ENSG00000099246","RAB18"
"9099","ENSG00000150051","MKX"
"9100","ENSG00000169126","ARMC4"
"9101","ENSG00000150054","MPP7"
"9102","ENSG00000254635","WAC-AS1"
"9103","ENSG00000095787","WAC"
"9104","ENSG00000095739","BAMBI"
"9105","ENSG00000224597","SVIL-AS1"
"9106","ENSG00000197321","SVIL"
"9107","ENSG00000165757","JCAD"
"9108","ENSG00000259994",""
"9109","ENSG00000107951","MTPAP"
"9110","ENSG00000107968","MAP3K8"
"9111","ENSG00000234814","SVIL2P"
"9112","ENSG00000183621","ZNF438"
"9113","ENSG00000237036","ZEB1-AS1"
"9114","ENSG00000148516","ZEB1"
"9115","ENSG00000165322","ARHGAP12"
"9116","ENSG00000170759","KIF5B"
"9117","ENSG00000120616","EPC1"
"9118","ENSG00000216937","CCDC7"
"9119",NA,NA
"9120","ENSG00000273038",""
"9121","ENSG00000150093","ITGB1"
"9122","ENSG00000229656","ITGB1-DT"
"9123","ENSG00000099250","NRP1"
"9124","ENSG00000148498","PARD3"
"9125","ENSG00000108094","CUL2"
"9126","ENSG00000095794","CREM"
"9127","ENSG00000108100","CCNY"
"9128","ENSG00000271335",""
"9129","ENSG00000177283","FZD8"
"9130","ENSG00000229644","NAMPTP1"
"9131","ENSG00000198105","ZNF248"
"9132","ENSG00000175395","ZNF25"
"9133","ENSG00000189180","ZNF33A"
"9134","ENSG00000075407","ZNF37A"
"9135","ENSG00000272983",""
"9136","ENSG00000099251","HSD17B7P2"
"9137","ENSG00000276805",""
"9138","ENSG00000215146",""
"9139","ENSG00000234420","ZNF37BP"
"9140","ENSG00000196693","ZNF33B"
"9141","ENSG00000165733","BMS1"
"9142","ENSG00000169826","CSGALNACT2"
"9143","ENSG00000169813","HNRNPF"
"9144","ENSG00000230555",""
"9145","ENSG00000243660","ZNF487"
"9146","ENSG00000196793","ZNF239"
"9147","ENSG00000232004","CAP1P2"
"9148","ENSG00000198298","ZNF485"
"9149","ENSG00000169740","ZNF32"
"9150","ENSG00000226245","ZNF32-AS1"
"9151","ENSG00000230565","ZNF32-AS2"
"9152","ENSG00000107551","RASSF4"
"9153","ENSG00000165507","DEPP1"
"9154","ENSG00000165511","C10orf25"
"9155","ENSG00000165512","ZNF22"
"9156","ENSG00000226937","CEP164P1"
"9157","ENSG00000012779","ALOX5"
"9158","ENSG00000165406","MARCH8"
"9159","ENSG00000172671","ZFAND4"
"9160","ENSG00000237840","FAM21FP"
"9161","ENSG00000172661","WASHC2C"
"9162","ENSG00000188234","AGAP4"
"9163","ENSG00000239883","PARGP1"
"9164","ENSG00000265354","TIMM23"
"9165","ENSG00000266412","NCOA4"
"9166","ENSG00000264230","ANXA8L1"
"9167","ENSG00000204175","GPRIN2"
"9168","ENSG00000204176","SYT15"
"9169","ENSG00000204177","BMS1P1"
"9170","ENSG00000243289","AGAP13P"
"9171","ENSG00000265763","ZNF488"
"9172","ENSG00000265190","ANXA8"
"9173","ENSG00000204172","AGAP9"
"9174","ENSG00000251079","BMS1P2"
"9175","ENSG00000276850",""
"9176","ENSG00000273760",""
"9177","ENSG00000107643","MAPK8"
"9178","ENSG00000279822",""
"9179","ENSG00000128805","ARHGAP22"
"9180","ENSG00000165633","VSTM4"
"9181","ENSG00000225830","ERCC6"
"9182","ENSG00000197444","OGDHL"
"9183","ENSG00000227345","PARG"
"9184","ENSG00000204152","TIMM23B"
"9185","ENSG00000178440","TIMM23B-AGAP6"
"9186","ENSG00000204149","AGAP6"
"9187","ENSG00000099290","WASHC2A"
"9188","ENSG00000188611","ASAH2"
"9189","ENSG00000225137","DYNC1I2P1"
"9190","ENSG00000198964","SGMS1"
"9191","ENSG00000279863",""
"9192","ENSG00000226200","SGMS1-AS1"
"9193","ENSG00000204147","ASAH2B"
"9194","ENSG00000185532","PRKG1"
"9195","ENSG00000177613","CSTF2T"
"9196","ENSG00000236671","PRKG1-AS1"
"9197","ENSG00000107984","DKK1"
"9198","ENSG00000122952","ZWINT"
"9199","ENSG00000151151","IPMK"
"9200","ENSG00000122873","CISD1"
"9201","ENSG00000072401","UBE2D1"
"9202","ENSG00000108064","TFAM"
"9203","ENSG00000122870","BICC1"
"9204","ENSG00000148541","FAM13C"
"9205","ENSG00000108091","CCDC6"
"9206","ENSG00000151150","ANK3"
"9207","ENSG00000170312","CDK1"
"9208","ENSG00000072422","RHOBTB1"
"9209","ENSG00000150347","ARID5B"
"9210","ENSG00000182010","RTKN2"
"9211","ENSG00000138311","ZNF365"
"9212","ENSG00000181915","ADO"
"9213","ENSG00000148572","NRBF2"
"9214","ENSG00000171988","JMJD1C"
"9215","ENSG00000165476","REEP3"
"9216","ENSG00000235489","DBF4P1"
"9217","ENSG00000096717","SIRT1"
"9218","ENSG00000148634","HERC4"
"9219","ENSG00000138347","MYPN"
"9220","ENSG00000108187","PBLD"
"9221","ENSG00000096746","HNRNPH3"
"9222","ENSG00000204130","RUFY2"
"9223","ENSG00000138346","DNA2"
"9224","ENSG00000122912","SLC25A16"
"9225","ENSG00000214881","TMEM14DP"
"9226","ENSG00000138336","TET1"
"9227","ENSG00000060339","CCAR1"
"9228","ENSG00000221184",""
"9229","ENSG00000165730","STOX1"
"9230","ENSG00000107625","DDX50"
"9231","ENSG00000165732","DDX21"
"9232","ENSG00000198954","KIF1BP"
"9233","ENSG00000122862","SRGN"
"9234","ENSG00000122958","VPS26A"
"9235","ENSG00000156502","SUPV3L1"
"9236","ENSG00000156510","HKDC1"
"9237","ENSG00000156515","HK1"
"9238","ENSG00000075073","TACR2"
"9239","ENSG00000099282","TSPAN15"
"9240","ENSG00000171224","FAM241B"
"9241","ENSG00000197467","COL13A1"
"9242","ENSG00000042286","AIFM2"
"9243","ENSG00000156521","TYSND1"
"9244","ENSG00000079332","SAR1A"
"9245","ENSG00000229097","CALM2P2"
"9246","ENSG00000180817","PPA1"
"9247","ENSG00000172731","LRRC20"
"9248","ENSG00000148730","EIF4EBP2"
"9249","ENSG00000138316","ADAMTS14"
"9250","ENSG00000166224","SGPL1"
"9251","ENSG00000166228","PCBD1"
"9252","ENSG00000107731","UNC5B"
"9253","ENSG00000198246","SLC29A3"
"9254","ENSG00000107738","VSIR"
"9255","ENSG00000197746","PSAP"
"9256","ENSG00000122863","CHST3"
"9257","ENSG00000138303","ASCC1"
"9258","ENSG00000166295","ANAPC16"
"9259","ENSG00000168209","DDIT4"
"9260","ENSG00000148719","DNAJB12"
"9261","ENSG00000107745","MICU1"
"9262","ENSG00000156026","MCU"
"9263","ENSG00000213700","RPL17P50"
"9264","ENSG00000122884","P4HA1"
"9265","ENSG00000272630",""
"9266","ENSG00000166321","NUDT13"
"9267","ENSG00000272599",""
"9268","ENSG00000221164","SNORA11F"
"9269","ENSG00000122882","ECD"
"9270","ENSG00000138286","FAM149B1"
"9271","ENSG00000213551","DNAJC9"
"9272","ENSG00000182180","MRPS16"
"9273","ENSG00000227540",""
"9274","ENSG00000156042","CFAP70"
"9275","ENSG00000138279","ANXA7"
"9276","ENSG00000229659","RPL26P6"
"9277","ENSG00000166343","MSS51"
"9278","ENSG00000107758","PPP3CB"
"9279","ENSG00000221817","PPP3CB-AS1"
"9280","ENSG00000166348","USP54"
"9281","ENSG00000268584",""
"9282","ENSG00000272791",""
"9283","ENSG00000271816",""
"9284","ENSG00000272140",""
"9285","ENSG00000242338","BMS1P4"
"9286","ENSG00000250959","GLUD1P3"
"9287","ENSG00000235316","DUSP8P5"
"9288","ENSG00000279088",""
"9289","ENSG00000176986","SEC24C"
"9290","ENSG00000279689",""
"9291","ENSG00000196968","FUT11"
"9292","ENSG00000172586","CHCHD1"
"9293","ENSG00000214655","ZSWIM8"
"9294","ENSG00000166507","NDST2"
"9295","ENSG00000148660","CAMK2G"
"9296","ENSG00000224195",""
"9297","ENSG00000122861","PLAU"
"9298","ENSG00000222047","C10orf55"
"9299","ENSG00000035403","VCL"
"9300","ENSG00000185009","AP3M1"
"9301","ENSG00000156110","ADK"
"9302","ENSG00000156650","KAT6B"
"9303","ENSG00000156671","SAMD8"
"9304","ENSG00000165637","VDAC2"
"9305","ENSG00000165644","COMTD1"
"9306","ENSG00000165655","ZNF503"
"9307","ENSG00000237149","ZNF503-AS2"
"9308","ENSG00000151208","DLG5"
"9309","ENSG00000148606","POLR3A"
"9310","ENSG00000138326","RPS24"
"9311","ENSG00000230417","LINC00595"
"9312","ENSG00000224596","ZMIZ1-AS1"
"9313","ENSG00000108175","ZMIZ1"
"9314","ENSG00000108179","PPIF"
"9315","ENSG00000165424","ZCCHC24"
"9316","ENSG00000253626","EIF5AL1"
"9317","ENSG00000225484","NUTM2B-AS1"
"9318","ENSG00000242600","MBL1P"
"9319","ENSG00000230091","TMEM254-AS1"
"9320","ENSG00000133678","TMEM254"
"9321","ENSG00000122359","ANXA11"
"9322","ENSG00000237523","LINC00857"
"9323","ENSG00000122378","PRXL2A"
"9324","ENSG00000108219","TSPAN14"
"9325","ENSG00000271933",""
"9326","ENSG00000165678","GHITM"
"9327","ENSG00000107771","CCSER2"
"9328","ENSG00000062650","WAPL"
"9329","ENSG00000227896",""
"9330","ENSG00000272631",""
"9331","ENSG00000107779","BMPR1A"
"9332","ENSG00000173269","MMRN2"
"9333","ENSG00000173267","SNCG"
"9334","ENSG00000272734","ADIRF-AS1"
"9335","ENSG00000148672","GLUD1"
"9336","ENSG00000122376","SHLD2"
"9337","ENSG00000223482","NUTM2A-AS1"
"9338","ENSG00000224914","LINC00863"
"9339","ENSG00000214562","NUTM2D"
"9340","ENSG00000107789","MINPP1"
"9341","ENSG00000198682","PAPSS2"
"9342","ENSG00000138138","ATAD1"
"9343","ENSG00000227268","KLLN"
"9344","ENSG00000171862","PTEN"
"9345","ENSG00000224745",""
"9346","ENSG00000213613","RPL11P3"
"9347","ENSG00000184719","RNLS"
"9348","ENSG00000138134","STAMBPL1"
"9349","ENSG00000180139","ACTA2-AS1"
"9350","ENSG00000107796","ACTA2"
"9351","ENSG00000026103","FAS"
"9352","ENSG00000138135","CH25H"
"9353","ENSG00000107798","LIPA"
"9354","ENSG00000232110",""
"9355","ENSG00000119922","IFIT2"
"9356","ENSG00000119917","IFIT3"
"9357","ENSG00000185745","IFIT1"
"9358","ENSG00000152778","IFIT5"
"9359","ENSG00000152779","SLC16A12"
"9360","ENSG00000152782","PANK1"
"9361","ENSG00000235100",""
"9362","ENSG00000138182","KIF20B"
"9363","ENSG00000232229","LINC00865"
"9364","ENSG00000148680","HTR7"
"9365","ENSG00000148688","RPP30"
"9366","ENSG00000148677","ANKRD1"
"9367","ENSG00000234043","NUDT9P1"
"9368","ENSG00000180628","PCGF5"
"9369","ENSG00000165338","HECTD2"
"9370","ENSG00000119938","PPP1R3C"
"9371","ENSG00000228701","TNKS2-AS1"
"9372","ENSG00000107854","TNKS2"
"9373","ENSG00000174721","FGFBP3"
"9374","ENSG00000095564","BTAF1"
"9375","ENSG00000107864","CPEB3"
"9376","ENSG00000198060","MARCH5"
"9377","ENSG00000119912","IDE"
"9378","ENSG00000138160","KIF11"
"9379","ENSG00000236493","EIF2S2P3"
"9380","ENSG00000152804","HHEX"
"9381","ENSG00000138190","EXOC6"
"9382","ENSG00000138119","MYOF"
"9383","ENSG00000138180","CEP55"
"9384","ENSG00000186188","FFAR4"
"9385","ENSG00000148690","FRA10AC1"
"9386","ENSG00000176273","SLC35G1"
"9387","ENSG00000180764","PIPSL"
"9388","ENSG00000138193","PLCE1"
"9389","ENSG00000173145","NOC3L"
"9390","ENSG00000108239","TBC1D12"
"9391","ENSG00000119969","HELLS"
"9392","ENSG00000107438","PDLIM1"
"9393","ENSG00000095637","SORBS1"
"9394","ENSG00000059573","ALDH18A1"
"9395","ENSG00000119977","TCTN3"
"9396","ENSG00000138185","ENTPD1"
"9397","ENSG00000226688","ENTPD1-AS1"
"9398","ENSG00000240527",""
"9399","ENSG00000107443","CCNJ"
"9400","ENSG00000177853","ZNF518A"
"9401","ENSG00000077147","TM9SF3"
"9402","ENSG00000155629","PIK3AP1"
"9403","ENSG00000236552","RPL13AP5"
"9404","ENSG00000196233","LCOR"
"9405",NA,NA
"9406",NA,NA
"9407","ENSG00000213390","ARHGAP19"
"9408","ENSG00000165879","FRAT1"
"9409","ENSG00000181274","FRAT2"
"9410","ENSG00000052749","RRP12"
"9411","ENSG00000171314","PGAM1"
"9412","ENSG00000171311","EXOSC1"
"9413","ENSG00000171307","ZDHHC16"
"9414","ENSG00000155229","MMS19"
"9415","ENSG00000165886","UBTD1"
"9416","ENSG00000171160","MORN4"
"9417","ENSG00000155252","PI4K2A"
"9418","ENSG00000119986","AVPI1"
"9419","ENSG00000155254","MARVELD1"
"9420","ENSG00000155256","ZFYVE27"
"9421","ENSG00000155265","GOLGA7B"
"9422","ENSG00000166024","R3HCC1L"
"9423","ENSG00000138131","LOXL4"
"9424","ENSG00000230928",""
"9425","ENSG00000119943","PYROXD2"
"9426","ENSG00000107521","HPS1"
"9427","ENSG00000120053","GOT1"
"9428","ENSG00000224934",""
"9429","ENSG00000155287","SLC25A28"
"9430","ENSG00000198018","ENTPD7"
"9431","ENSG00000119929","CUTC"
"9432","ENSG00000014919","COX15"
"9433","ENSG00000023839","ABCC2"
"9434","ENSG00000107554","DNMBP"
"9435","ENSG00000227695","DNMBP-AS1"
"9436","ENSG00000107566","ERLIN1"
"9437","ENSG00000213341","CHUK"
"9438","ENSG00000236308",""
"9439","ENSG00000095485","CWF19L1"
"9440","ENSG00000230224","PHBP9"
"9441","ENSG00000196072","BLOC1S2"
"9442","ENSG00000099194","SCD"
"9443","ENSG00000235823","OLMALINC"
"9444","ENSG00000075826","SEC31B"
"9445","ENSG00000166136","NDUFB8"
"9446","ENSG00000166135","HIF1AN"
"9447","ENSG00000272572",""
"9448","ENSG00000119906","SLF2"
"9449","ENSG00000055950","MRPL43"
"9450","ENSG00000095539","SEMA4G"
"9451","ENSG00000107815","TWNK"
"9452","ENSG00000107816","LZTS2"
"9453","ENSG00000186862","PDZD7"
"9454","ENSG00000107819","SFXN3"
"9455","ENSG00000273162",""
"9456","ENSG00000107821","KAZALD1"
"9457","ENSG00000166167","BTRC"
"9458","ENSG00000166171","DPCD"
"9459","ENSG00000166169","POLL"
"9460","ENSG00000107829","FBXW4"
