"","ensembl_gene_id","hgnc_symbol","chromosome_name","D8R1_1","D8R2_1","D8R3_1","M8R1_1","M8R2_1","M83_18","D24R3_","D24R2_","D24R1_","M24R3_","M24R2_","M24R1_"
"53815","ENSG00000064102","INTS13","12",1669.8895924657,2165.64242729311,1887.29728984231,1641.25524251705,2003.70261172093,2011.43591965892,1758.88740113034,1793.30363524705,1763.07147315313,1432.52678753603,1794.73036760697,1691.35540161207
"53903","ENSG00000111790","FGFR1OP2","12",1804.10982394803,2025.25435942599,1561.0228274501,1741.38746087278,2039.48772519717,1712.59196882304,1567.85449908707,1656.31026603246,1735.19231055349,1762.14151038273,1678.13965998469,1434.46093478218
"54174","ENSG00000247903","","12",315.523790091579,313.256691621094,334.681097545225,270.936306453184,329.730529728526,299.343467218584,313.561659276416,343.315532817108,305.019480052362,159.995695107922,331.120875676962,280.426301160726
"54177","ENSG00000064115","TM7SF3","12",2601.55762017134,2900.28587897641,2887.79250094342,2564.10403970623,2720.70924797484,2995.75784221554,3001.76330187056,2864.36944155938,2964.88504593987,2203.4943370194,2915.00828265618,2893.80454237381
"54500","ENSG00000152944","MED21","12",1971.00798435085,2407.94221826671,1986.58640168792,1879.60296272216,2180.22979970264,2127.11574923186,1931.23264688487,2038.45886049984,2171.39004657837,1300.12827326345,2118.23579370708,1951.21097259665
"54508","ENSG00000275764","","12",134.523525864532,142.457397364255,125.009487450476,119.806972578124,179.299611158659,151.364237647069,150.548910211189,125.97193542624,166.415116080565,102.644547819787,132.702213029151,177.035171729718
"54863","ENSG00000211455","STK38L","12",1389.6544151573,1917.47803372401,1484.7854440591,1391.0491679234,1771.59919860091,1692.39347725789,1475.53369773447,1478.94966271477,1446.48036731968,1302.72993390877,1499.58965534469,1328.03872980325
"55561","ENSG00000029153","ARNTL2","12",3595.34596341386,4339.32056690649,3327.54093763145,3353.40832780895,4298.91157662692,3782.90762703556,3869.3756910395,3437.44654181016,3851.9875311571,2559.05316945178,3697.51382324531,3599.94153729094
"55864","ENSG00000165935","SMCO2","12",28.1511725381486,45.0179157544952,32.7996588925367,36.9000343990752,44.0308477797447,33.9236861401054,30.1964106620171,35.1915522865855,30.3017464901998,51.3140840050076,30.1885497467034,24.2994401949407
"56116","ENSG00000110841","PPFIBP1","12",2942.14616012415,3282.12132735316,3083.51152714468,2712.75989134208,2935.43085208352,3075.67604446204,3437.99210910073,3184.62246788441,2973.58530346847,2910.60123272692,3206.50028421043,3053.36722717116
"23369","ENSG00000256377","","12",59.5565915845021,57.0763522394775,48.1879841404597,55.9354603295928,47.1992563939575,55.1926499844591,41.8554026741114,31.8734736111956,48.3564939808858,36.9152353466185,51.201180332608,49.5847122021083
"23336","ENSG00000061794","MRPS35","12",2730.23182547447,3573.66239821149,3020.13071274877,2716.76433282751,3185.98165644405,3414.58888417141,2579.7608120648,2749.28462563768,2623.88038197737,2381.85768899738,2569.54405746165,2502.49185030843
"23841","ENSG00000087448","KLHL42","12",1512.84297317504,1653.30597699451,1864.827231512,1470.31581995946,1795.52253604353,1783.41982392838,1543.05528187758,1423.48165255788,1391.83428290775,1282.01161505051,1521.58136570699,1531.71230290455
"23910","ENSG00000087494","PTHLH","12",58.2618974877255,76.7356469369929,49.7206480912215,48.8159783731704,63.9815891741893,61.1708726079537,48.3448633176793,54.8938391784867,45.3613160705138,53.3679191822446,44.813331651705,39.2487733202887
"24693","ENSG00000123106","CCDC91","12",867.555062562477,1209.06862468734,920.965018097806,829.990202360529,998.50635122104,1130.59836236447,914.654520139572,955.914087159273,869.00532367015,734.411032076923,922.154871113317,835.855471482404
"24798","ENSG00000247934","","12",36.4475477169661,29.7830572346192,31.0148335373451,24.6530059387231,26.7152247265933,30.8857748728278,35.1559215635948,37.1086755237105,24.9000444039616,46.7165525701842,29.9538028973686,34.0304580265784
"25320","ENSG00000064763","FAR2","12",49.2315457041647,50.9378126618743,44.4904336716545,51.7347383625147,54.1748865931594,48.8323147758804,62.7870469445455,61.0610509650561,50.3761159810002,42.9293359708517,55.8712437673084,42.1945352181066
"25467","ENSG00000257176","","12",34.5258726613992,41.7727645658287,34.2285550064193,30.8076521915714,51.0202734696394,42.6578302357226,49.7855912048376,32.1726683496576,32.9218037275325,49.5947643959299,33.3654852568871,38.2336936277032
"25308","ENSG00000273680","","12",10.8990818188493,20.4141245405821,18.7536883820954,37.9051655757708,16.6633280560913,18.7721542937067,22.9981558846925,22.4300036425693,16.6217944522249,20.4592596350373,20.9579393295327,9.09587502420193
"25367","ENSG00000087502","ERGIC2","12",2141.75024617858,2374.5109332647,2106.59278742163,2096.63880869083,2251.75365079173,2223.86213619421,2138.22157275743,2169.28591893246,2184.14242199989,1729.16273369404,2111.90635770847,1870.36653162825
"27215","ENSG00000133687","TMTC1","12",15.2182129257281,9.79481789797454,17.752909481724,18.4506520782181,8.54012143919678,14.002012403047,15.0941689195298,16.0048860153985,17.0825772852869,26.8334632394407,19.2963624172493,9.67886062664344
"29216","ENSG00000133704","IPO8","12",4894.74354825615,5244.63582647207,4958.30308621314,4530.49926996229,4952.5968363945,5238.12142179385,4934.73916273779,5184.97110200888,4807.91876903065,3907.64217779264,4951.07532661558,4738.65049904411
"29811","ENSG00000110888","CAPRIN2","12",4456.35516111432,3752.87921450743,4616.84389322429,4613.15056664039,4262.02035089362,3934.21705041585,3759.37493031592,3379.60437285187,3815.98081424124,4381.16565454397,3941.80985268547,4503.08573993739
"30566","ENSG00000235884","LINC00941","12",534.744016990113,560.520874980849,475.185537691334,463.984692363028,494.571526243365,470.773325922469,483.383086828775,523.609674033478,546.274789333183,552.607837860262,462.848241953301,462.409675043905
"31745","ENSG00000013573","DDX11","12",1488.52547483436,1079.94365117039,1456.70530252174,1513.53819479701,1428.84632069767,1182.05775548656,1459.3421442846,1367.16778879153,1227.24523793141,1446.67140954132,1443.83152691197,1325.03398552405
"38602","ENSG00000139146","SINHCAF","12",80.5215077921951,110.281759029035,84.9348846015808,74.8830688211651,66.9981676551066,101.854914546657,95.5133685149054,111.256041231966,84.5173773932021,95.9724983246859,84.4966289110583,79.4975956418065
"39247","ENSG00000170456","DENND5B","12",1633.28977436399,1770.14470362671,1552.800766564,1494.12782570733,1676.29495408042,1591.29491456972,1871.46155717403,1933.30984214783,1842.89048686287,1365.456106763,1791.99076111262,1724.67336408755
"39606","ENSG00000139160","ETFBKMT","12",91.4694871398048,119.315785215535,88.1481830273999,94.5619849364887,82.5890443914972,82.9810412193815,107.443372880215,96.5703185377251,101.821364877355,74.3301743463834,97.9414315910683,94.8240991100751
"39526","ENSG00000151743","AMN1","12",72.2996071115692,71.1799336729852,65.6671889197181,78.579975398842,71.0676047194539,59.2507509055732,69.5857022088048,84.958952260724,88.232700559129,60.8837106577858,90.2731396147886,93.565228400542
"39522","ENSG00000276900","","12",64.9565401579532,64.8475081148369,62.7659685813258,57.9219865368624,58.4925001271223,56.6107694985801,67.9599094981857,61.5004260912753,68.2702508108371,97.0909865967454,79.4790896209429,68.6446448684714
"40866","ENSG00000174718","RESF1","12",1515.92548149678,1789.06039018348,1412.98654188602,1808.13368898516,1296.26284312154,1609.28364497897,1747.25095858915,1880.39031024308,1944.75959464888,1914.07246229561,1723.6511677324,1734.93368164029
"41387","ENSG00000151746","BICD1","12",693.753517388384,788.746355437896,718.855875335025,653.735787817534,706.600044099875,684.289000855481,827.006158806936,729.102388100436,730.828703430063,682.880174407948,757.484497238905,704.651177006165
"41378","ENSG00000274964","","12",21.8190239944822,30.7423843412808,26.7076583820835,30.1310347009548,28.5968904868666,24.008317753788,26.8237822382536,30.7953162178762,29.9229206195169,15.607312312871,26.9759763390798,38.4701712457795
"41374","ENSG00000276115","","12",11.8060716401772,16.8145330801947,12.2849855014482,10.9415204995308,12.2540790754899,19.8546015471094,17.2349911781468,6.46072605868266,18.6071382949573,16.3077313754349,15.5501366413243,21.637631665972
"43578","ENSG00000139132","FGD4","12",155.936527935628,153.749103093529,100.57601764859,148.651853772508,146.583472631445,125.055959661741,153.641318706772,147.120701581399,149.908043412656,137.100667086341,135.733644185817,150.182327081883
"45480","ENSG00000087470","DNM1L","12",5659.8237320783,6630.48287907524,5536.58672295107,5378.2759726309,6031.64807991269,5869.62119014404,5400.86723690019,5712.10773310238,5457.33954715536,4729.98864514255,5423.77572701956,5154.22941060515
"46038","ENSG00000276148","","12",20.6661681677176,11.4467460336532,12.2698969730754,16.1677541594769,19.9835001472228,11.2594890541493,14.8658805240685,17.002225527897,21.4348339834512,15.5764609239113,12.041191628734,15.2276003628219
"45452","ENSG00000257511","","12",135.534220011917,141.957544278829,123.754031054674,144.908433696555,127.531648640911,129.665474346791,89.3496011198183,100.201419460045,70.5471503515186,96.8681987995132,92.6706416681778,101.067833402145
"45457","ENSG00000139131","YARS2","12",1025.61058767234,979.239355709882,971.801720696433,1023.85692208747,1008.29255512901,1048.89338941064,986.454999703426,1028.28125977406,941.281495603692,900.460543841561,993.346084230435,957.863203967955
"46036","ENSG00000274105","","12",13.9583305733523,16.7632294600931,14.5226802937961,18.3886444666508,15.52185931189,12.5795524090844,14.3978554948345,8.55033519437889,20.3983636578986,38.2455438424615,26.867766444513,17.7155616182178
"45454","ENSG00000275854","","12",20.6449604174444,21.5324742739126,22.1660490270292,25.3431830081546,30.8390410958204,20.8581108840204,24.2246750771832,18.3373342389567,23.2089746092444,11.5579632759087,17.6411550509718,27.3864540042664
"46728","ENSG00000057294","PKP2","12",1947.65289665273,2177.03794078023,1934.12878305463,1681.29300313705,2005.43126443826,1993.47339787535,2075.69810980193,1981.99340507488,1835.13873137239,1837.19945911601,2011.43986047615,1754.04698634482
"46724","ENSG00000274976","","12",15.8740364612677,14.8652379908464,9.3939503835914,17.1228518124085,8.24687007167244,8.36626850000643,17.8006182972517,15.8859741609842,8.70714275644,12.6195106212976,13.1648941134067,12.2374775588878
"47018","ENSG00000139133","ALG10","12",138.723160542407,161.604721290438,151.541848745131,148.603615285071,149.97136413567,148.130611262775,167.034529167338,142.854967072414,152.401071035378,81.71408720002,169.435659417665,144.75915202416
"47459","ENSG00000175548","ALG10B","12",419.102704598313,483.804690669976,396.679217792695,413.708354312014,437.936601253201,451.471879026511,545.380361892828,433.304098371323,448.414689694473,357.309073772464,441.336943260602,452.38475168034
"47847","ENSG00000139117","CPNE8","12",1540.11171826293,1845.90071396063,1607.07810104841,1457.86015665688,1745.53126382092,1706.21706423755,1572.68749053868,1683.8534156738,1539.91381776574,1305.83747964522,1625.92386427354,1445.92817712662
"47844","ENSG00000257718","CPNE8-AS1","12",12.5407617141216,18.4084613789224,21.7614494680077,18.2441022557581,12.2074731453872,15.8241796130587,29.4938861498126,22.2729987371385,20.1409429360515,17.5573856030868,23.3629606229831,12.0223580158002
"50218","ENSG00000139116","KIF21A","12",1328.70001078486,1480.08724809479,1329.09566888226,1294.17261809343,1405.95964434054,1485.91594281179,1234.24937900813,1257.7985124476,1167.93500763567,1186.97958866699,1160.18754074333,1127.0684903047
"51502","ENSG00000151229","SLC2A13","12",395.498128530424,453.665968212626,413.95124637104,404.591712382821,408.763590363913,452.795683065316,433.419409593943,446.345264038195,479.660997134568,300.961575658151,435.492825757821,447.631676971637
"51695","ENSG00000188906","LRRK2","12",73.0521880587271,82.4465730290801,82.9769677114052,77.4240343538508,89.2445644304111,83.001798668398,119.991285834977,118.307290419993,97.8435974079951,104.704454255286,122.311704293729,90.4965407004479
"22513","ENSG00000151233","GXYLT1","12",2501.28874861641,2923.99809660964,2182.79253050556,2324.49754338745,2952.48639925241,2783.64388997273,2527.26479608649,2656.63878668749,2593.49790469044,2023.72673597722,2375.02136873703,2316.9032667409
"24657","ENSG00000015153","YAF2","12",504.026302347406,623.367164521332,497.906146882803,489.934445282134,602.772484800753,524.595220829634,507.790649805404,495.945938907579,496.317159354321,342.716824251867,515.762117859653,464.211733643094
"28346","ENSG00000134283","PPHLN1","12",2429.0916575347,2633.87426422447,2562.67799171466,2305.43696159809,2509.91442078286,2770.72953754612,2246.76308605836,2458.34502755308,2393.2919527615,2173.23704014732,2287.00032546965,2236.48558554874
"28311","ENSG00000139168","ZCRB1","12",1271.03217487859,1462.15432945361,1301.39253100441,1219.88296800439,1267.32881975145,1438.09070614385,1355.89867763286,1507.77005669281,1435.26277093498,1065.73902422663,1388.94025990095,1391.67234136684
"28049","ENSG00000274943","","12",16.1545833146649,16.7292121117505,24.7584215714484,24.7851573894704,28.7302036000192,28.7352013070607,17.9575815993574,15.9546747850631,25.9753016660717,25.1074551175429,37.2145274669104,32.0231013821331
"28567","ENSG00000257376","","12",33.8655256498491,48.9566385338522,30.1868231666762,36.3064206124979,36.8078811456189,27.3435836681116,37.2420998455875,32.7922426349279,39.3838686694511,41.2172322943125,33.9404770650921,43.1996849617645
"28053","ENSG00000139174","PRICKLE1","12",513.015439019788,519.740077937358,448.056026933911,406.583841372505,504.13755192363,489.329342285075,526.616980054228,516.453428677241,505.539898947125,380.77348627738,544.121244831844,556.413305151914
"32489","ENSG00000257907","EEF1A1P17","12",26.4107851836644,54.8565151789383,17.7001437770238,26.3263589532424,33.6865101293243,21.280279258903,16.3581428162512,17.7927012561442,32.0075662064871,19.639018259684,9.22961135869442,28.4151539383173
"32609","ENSG00000129317","PUS7L","12",2405.67970746392,3051.31056803074,2236.34384389639,2487.12166825805,2468.66888827855,2380.51232409943,2286.55933572623,2217.09265789384,2095.92674116153,2013.59071670979,1985.17627831923,1821.98486575045
"33691","ENSG00000198001","IRAK4","12",1102.06195793052,1296.28911192102,1199.89264090852,1059.16218533516,1296.66201636015,1248.44640332868,1171.51001884491,1108.73068369163,1067.18414708975,964.174142674706,1047.38541574578,982.037257421916
"35063","ENSG00000151239","TWF1","12",2002.68895058719,2593.35508773848,1926.95913038012,1830.95290378978,2367.64301204677,2165.2262763573,2015.97120248768,2223.15358676475,2110.10686324014,1474.37320339289,2041.71645742303,1811.97161742498
"35315","ENSG00000139173","TMEM117","12",61.4394977232491,81.4715762040348,69.4033111123661,41.7688461762488,64.3291369717592,63.9324807528274,76.9930736179885,65.7208665516177,63.8021769703999,39.3563815093596,71.1506059745278,53.3510176139329
"37631","ENSG00000257331","RACGAP1P","12",54.3020205942455,69.530331380221,75.6543144102938,50.8041126647996,53.5158761537653,83.6302939683891,51.2550542814656,68.051190666167,63.7560792189629,45.1742066714275,64.8325483882129,66.1431415680053
"37841","ENSG00000134297","PLEKHA8P1","12",88.6873859164303,90.6313844754906,72.4712852587951,93.8244491473605,102.977843349306,103.649812581002,106.397057545195,111.578646620702,115.319308330139,105.390341289252,101.139717081771,102.472373698794
"37699","ENSG00000177119","ANO6","12",5912.20580041577,5567.07743555427,5170.17090983909,5608.19758503471,5298.26687911592,5444.40395712971,5750.58049144651,5727.4283342946,6113.05870467216,4414.07572930509,5766.06797173214,5851.79937304238
"38556","ENSG00000273015","","12",259.115403096798,274.934640110058,288.178081772241,242.294738108645,296.265985709465,264.773538038423,290.637396247208,337.112968307869,256.592667266038,266.191858832315,295.073313359443,279.565223029651
"39101","ENSG00000189079","ARID2","12",1358.20257001506,1573.23453278794,1520.87857760596,1278.55699978454,1564.07278109852,1548.74519158387,1477.15874007872,1457.73692197444,1412.62441527435,1274.96897550964,1510.03095030767,1363.05033943974
"40014","ENSG00000139218","SCAF11","12",5309.55485269649,6698.36852473572,4833.76344104739,5377.98818018823,5615.16376202546,5838.86827077651,5742.82888850705,5524.4809078447,5484.58761836233,5021.9732512199,5293.1045330989,5290.89592695179
"18071","ENSG00000111371","SLC38A1","12",14093.6358066739,17739.4751721599,16463.4135625563,13275.5516234338,17019.2244265166,17358.346549068,15979.0864548902,15353.0491403853,13989.2309656602,12437.5309035915,15107.8206261372,13491.9237690063
"19025","ENSG00000134294","SLC38A2","12",15556.8200688676,21567.0431959271,17166.7868886234,15694.9206207942,19649.7020734869,18438.290430625,19308.4776661325,19159.0581288646,18574.9778422824,17253.1776915306,19694.7848996645,18139.9257017162
"20205","ENSG00000257261","","12",12.5862589430474,11.4113775081224,22.5169178914573,8.60517558122623,25.8288560137755,15.6140971202537,29.3424843109885,21.2233487084236,24.6974339940812,41.14307393756,19.5887637394685,18.2610275782562
"20212","ENSG00000275481","","12",11.6428647414491,11.4891843363393,16.4391507381933,16.2242855594776,19.0959035977964,10.760773237353,17.7780973224018,14.9070912966877,15.0442494876775,33.4649380448672,17.5548720304787,16.382465312831
"20213","ENSG00000139209","SLC38A4","12",676.670493837827,739.248361967338,628.789227104524,732.849975284183,793.401433154765,750.035028064149,963.798108759993,925.135895095285,995.886571899216,635.904656444366,972.211996285137,960.89075700988
"20934","ENSG00000139211","AMIGO2","12",5691.30848331734,7525.41183307801,5970.94610088016,5407.1542839426,6457.86419911071,5743.42226200012,5642.61338915378,6037.22668944987,5145.55535668762,3683.6319556454,5685.17916707738,4801.44753391696
"20929","ENSG00000179715","PCED1B","12",69.5649038251179,72.307630406388,86.2734053005761,88.4824108213174,68.5355313886967,71.5314482988911,90.1553251002486,87.7511600615426,80.3805147073299,88.2627998474964,73.8611184965749,85.3456965830225
"21622","ENSG00000005175","RPAP3","12",2057.13788122744,2711.67982011652,2039.25296811854,2057.7979477965,2289.75809086791,2276.27809714576,2125.21166958682,2120.28832265822,2037.2008647806,1662.32117005883,1982.98137622902,1788.3585977428
"21680","ENSG00000276390","","12",31.8400342434793,48.1808821886653,39.294488561214,35.3674748611263,37.6126678721346,31.0790566164483,44.0195630312341,25.4297192690099,32.7141683637764,20.7943733044653,31.8569064769356,29.1934645957641
"22217","ENSG00000079337","RAPGEF3","12",243.464921956241,239.480409762492,235.501193808903,251.16876957594,249.026368913301,254.847938319674,288.866059452279,269.467966382011,236.099755541735,354.639670914612,271.600488996771,262.424161994423
"22455","ENSG00000211584","SLC48A1","12",482.715538407742,564.17538415018,532.92896689848,447.887125474343,570.010164778038,522.151203524524,502.443178077919,486.541420828079,440.973904322764,518.119390212452,465.338934519907,410.027349313626
"21894","ENSG00000061273","HDAC7","12",2482.23824937219,2194.96126421077,2352.5025311464,2871.43272296258,2682.88492130714,2154.480026546,2391.85733112158,2424.93733063953,2278.35801681257,2348.502560445,2717.68375589046,2433.82549938926
"28183","ENSG00000111424","VDR","12",736.419171300823,683.123064817375,609.592323289146,728.866171381217,608.859064683372,590.290771602331,541.235709596749,576.00327516191,540.375100561279,690.965978636999,498.682366182262,503.199715032656
"29257","ENSG00000134291","TMEM106C","12",6064.3719095245,6968.52903898813,7038.180926361,6061.97974040467,6755.07034860962,7006.6889725132,6584.34754439292,6485.89767177746,6440.87678165114,5732.64402581018,6169.15286411966,5831.37530586412
"31769","ENSG00000079387","SENP1","12",1653.66318263965,2163.22263401271,1895.16176222693,1586.11954985744,1885.45453792466,2052.53301556964,1726.20467640661,1627.30851429325,1459.39771258313,1038.7348087591,1626.16392945086,1440.03669902888
"31889","ENSG00000240399","","12",14.3261336726479,25.6764496250645,16.9350569431772,26.0966207826841,12.9960013953933,19.7439188161904,19.717172050419,30.9170234752381,22.0316601781082,33.3714962371143,16.2854703090284,25.3074546583324
"31908","ENSG00000152556","PFKM","12",2912.31806700318,3410.09096741523,3321.8999224513,2855.55247133642,3095.15873145252,3239.98077541324,3380.4423033299,3027.23802305127,2899.28463903217,3546.27057452878,3251.46938014938,2850.36410077317
"22819","ENSG00000177981","ASB8","12",1092.12263107066,1381.39607198757,1239.60752182202,1086.76640942096,1190.72379024529,1272.32994580246,1176.79501603343,1226.44567375081,1140.10048196273,920.508803464423,1263.97501293681,1165.73020050488
"24190","ENSG00000269514","","12",25.1392447117253,25.4402914785284,19.8112133493282,11.8247465861006,13.567111376842,18.5801698907906,19.5361282646414,19.1011377538842,19.28710850743,31.7509527133539,22.3929807793763,23.9082152238344
"24586","ENSG00000167528","ZNF641","12",506.596742199102,549.722535093328,619.445082982718,516.319852362395,516.510003997221,518.856602373526,459.754170061106,491.099680408382,440.528732991939,417.126836161191,494.258071849415,470.074962530561
"24992","ENSG00000139620","KANSL2","12",1627.02136571496,2026.05671950174,1903.71614089064,1637.1906682106,1929.46775812571,2023.55384101294,1598.40679449853,1469.37077132237,1507.83467168252,1535.43682230801,1711.96867215007,1644.89448193863
"25388","ENSG00000129315","CCNT1","12",2560.75740026077,3118.92173960437,3002.19763294389,2446.17332230095,2968.45213883126,2983.25067990159,2683.78271702869,2581.99733314391,2553.8437284433,2273.75248819284,2719.15917770147,2731.70829370433
"25462","ENSG00000174233","ADCY6","12",1420.25026273257,1116.34573615106,1337.47282050392,1352.71479843343,1258.69511777112,1194.34922581653,1605.1925043402,1599.6974519504,1475.41126854506,1951.26497618692,1541.88194305084,1549.33397617692
"27503","ENSG00000167535","CACNB3","12",175.802228529454,113.98263881756,165.731089105208,164.158204717668,122.826890844873,137.459566624831,184.183041372976,155.383325048295,189.88228933181,232.060531865923,168.147473751543,198.548942914737
"28579","ENSG00000174243","DDX23","12",5120.34808987496,5663.46957602505,5091.83477049105,4847.19736181623,4775.06253712414,5236.77068652308,4948.58911807483,4908.48925250805,4600.34059436078,5089.37267815596,4884.5170294929,4698.58109518088
"28641","ENSG00000172602","RND1","12",13.3046518871743,8.61455170891883,19.3809571726064,20.1937785339768,12.2521869481268,13.6284133815571,17.6636557065163,16.8765931580271,20.0729920426951,68.1581020592841,22.745122007246,21.37681901853
"28836","ENSG00000139537","CCDC65","12",77.5197742315634,46.4362548577639,83.548999674228,65.4414728682316,56.0657846145915,48.6973449516434,51.5761893377217,43.4688531453693,52.0105311293569,63.090332774045,70.1324246749671,64.3956330013227
"28724","ENSG00000134285","FKBP11","12",383.726262478786,380.196147867244,532.303936684815,478.355616695894,486.01463557335,405.085462706044,408.777438550872,338.164693187517,399.363049231704,506.639449743836,422.957411081411,453.489430059979
"NA.77",NA,NA,NA,18.6329809845312,13.2985761524139,20.4980997856454,14.1511425493595,9.7358681175511,16.9999836321813,4.22025794678102,10.6986090521398,13.2323410452814,15.0764140348641,16.5022273186759,16.047525249972
"28784","ENSG00000134287","ARF3","12",7616.1949085618,8081.50927524943,7215.45785182212,7296.8779362102,7325.86322799792,6961.09026484086,7285.57514894397,7564.32070912535,7249.24968851235,5376.2741037628,7307.23323719855,6885.20995159799
"29942","ENSG00000169884","WNT10B","12",66.1513550374613,66.1737409063193,62.7159815604116,53.0579593047088,89.4003001453966,59.6651576678505,68.308875336191,76.0850725531361,67.9831136901674,81.2527250929135,76.6542324283551,75.4484471481242
"30148","ENSG00000181418","DDN","12",7.45855928663388,11.1905359555862,13.5040354481519,13.6791850835171,22.8457570891975,14.2703544815401,25.7600926740513,21.0857145308942,24.9743761229235,32.58873028592,18.1914429161666,22.4107272840439
"30141","ENSG00000257913","DDN-AS1","12",16.0702604826407,14.9423393353923,15.9879542124808,8.63645477413678,13.7620260634467,18.2923842153568,12.785466778744,11.6908599545622,14.5290839958036,11.9754379241184,19.5387130100532,20.2351253105971
"30159","ENSG00000181929","PRKAG1","12",3293.01331696218,3888.67118697389,3575.82367687565,3233.31316824725,3574.83793589566,3462.34902049102,3033.29232900427,3057.3677225887,3073.94668147569,2818.93200405339,3064.13657160203,2768.66990640091
"30098","ENSG00000167548","KMT2D","12",4299.24141021286,3321.2810134838,4735.54014876416,4567.35877879078,4478.56280284757,3995.4981471079,4564.15446499025,4388.20882183284,3927.67524634077,5059.15783479693,4461.54558622569,4114.84011187611
"32533","ENSG00000167550","RHEBL1","12",119.403701907304,142.734970014354,139.224434633305,130.629819467772,110.330999463823,132.733142749686,143.213397076563,145.721290188579,151.306372905776,121.692262520373,144.255888404118,177.094162245906
"33349","ENSG00000139636","LMBR1L","12",484.413533348007,490.696769553483,613.932237358567,597.171670908209,550.120044413919,561.342624385469,652.102165175007,609.672273008936,619.430409033206,969.531124417208,642.424898206833,652.909547472803
"36122","ENSG00000123416","TUBA1B","12",10242.5944927434,10194.0832176966,9455.06591390887,8712.22197264705,8916.77674643207,8419.53285654016,10754.6867209074,10535.1377071984,9680.48063360515,13072.1052939621,9716.70217702108,8530.11930663776
"36086","ENSG00000167552","TUBA1A","12",2606.80515000199,2763.33975604372,2656.49445708224,2762.68568614708,2509.19784413236,2797.42194503038,3576.7009611886,4226.52188812835,4354.39092976354,5423.0731310565,4589.12771666217,4043.5268257407
"36031","ENSG00000167553","TUBA1C","12",5760.0400070254,6552.73805611827,6044.70958470939,5740.31896141904,5879.99140208955,5964.11377026311,5462.34804775646,5549.9258217966,4899.2874473151,4497.35239668707,5531.56072226581,4823.77734223288
"37221","ENSG00000258334","","12",14.8851806257333,14.9251818016957,26.0829495882346,18.2763398431972,32.0060507340925,15.5397820083463,18.3834925921859,6.37620973247021,20.0258208311878,7.16509814677896,14.9051694763333,21.7486687906744
"37084","ENSG00000135451","TROAP","12",2939.38090870931,2894.29485228441,3743.56614311794,3225.34261607516,3353.63838737554,2928.33358678926,2826.60045156788,2597.270392304,2475.94567127053,2632.74178285611,3024.90146178181,2728.00536603754
"37681","ENSG00000178401","DNAJC22","12",134.520225421196,179.264535045559,136.127136328861,145.45133721703,151.318696493478,160.935641264229,202.868774688185,176.330095058584,181.518407276452,149.272253071775,193.460344133944,175.39006397369
"38024","ENSG00000123352","SPATS2","12",1346.94402989507,1356.58809317893,1280.31385988851,1348.7712436133,1337.91796049987,1289.2611199882,1296.47806694795,1334.55146413122,1428.65182443439,1510.62840852812,1356.98410244582,1494.49810189807
"38021","ENSG00000257954","","12",16.1823021766708,13.2326231113969,11.0969123218388,9.76873626639649,20.2392844898718,22.6987504189196,10.2315369948111,11.7182968486478,9.67813343449296,18.1432890678166,14.7747606673201,11.5084826956308
"38450","ENSG00000187778","MCRS1","12",2949.88966672666,2972.43510431082,2803.66162016494,2930.29372095204,2930.07511397717,2586.66108061858,2895.35516492775,3056.30063449639,2710.35635717867,2726.28681219443,2978.01187250032,2653.12684506363
"40969","ENSG00000110844","PRPF40B","12",145.789776130466,112.1372151853,125.619753191478,147.046723918116,120.125726589658,95.2787284848729,162.473139100445,156.419161912886,144.843732768207,183.635064338014,158.066628415455,165.276196906947
"40932","ENSG00000135436","FAM186B","12",19.1344958236614,18.3083644842758,15.3594127221807,13.8162134787995,32.2421098700677,17.9852165016738,21.617267566663,12.6634927943162,11.3340362516009,28.6020167270331,22.642294793285,16.1504942841396
"41082","ENSG00000161791","FMNL3","12",2022.44509009894,2110.85896604966,1959.21546535393,1991.15259312715,1917.64191121204,1763.61409148368,1820.84902232795,1887.16420349149,1762.78069268581,1744.8599179587,1834.86741410237,1691.55309084888
"41230","ENSG00000139644","TMBIM6","12",37705.6847252162,46395.2277884084,43910.091847692,38335.3692698571,40787.2540745687,42170.1055368515,39430.2436531663,38575.7929002531,38741.4262036197,32863.0651489179,39254.2796769065,38367.9097988454
"43438","ENSG00000167566","NCKAP5L","12",731.546774062124,507.119695794987,602.427659675733,915.631164335299,725.055537440722,662.081594826701,773.866730036413,858.263691243901,780.996782263064,884.455518933471,846.549375338103,833.081550633489
"43432","ENSG00000258057","BCDIN3D-AS1","12",12.9052866993133,18.5516923976437,19.6610496576283,19.5085358749692,23.1504591871114,19.0647095568942,22.828133442166,14.9367239355527,22.5539551422285,27.9254585555709,20.2555938592497,18.9168629368524
"43437","ENSG00000186666","BCDIN3D","12",85.7704334653799,77.2291691740724,90.8360109214961,81.6825261404512,63.0081519918697,72.1118572001774,104.145071668583,81.7212010364693,84.0138490213324,74.3517845389046,78.320236362119,90.5743038337859
"45325","ENSG00000161798","AQP5","12",41.8429727916457,14.7538128721597,9.41942256445378,43.8153695738289,26.965970614541,9.67568630327018,19.8348303961712,37.0323599501688,64.1619684564629,31.7984612295149,40.4890640065259,73.5501563750247
